Id,Label,timeset,0,1,2,3,4,5,6,7,8,9,indegree,outdegree,Degree,componentnumber,strongcompnum,modularity_class
n174,jaki_rogers,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",1314791253293191170,421,50,13,2020-10-10 00:54:16,"80yr.old that dislikes the government she is leaving for her great grandkids after bringing her sons to a wonderful country of opportunity and love in ""66.",,,0,1,1,0,291,574
n175,singletonargus,,true,a:0:{},384584692,3102,67,1581,2011-10-03 19:29:22,"The Singleton Argus newspaper, established July 15, 1874.  Local people covering local news and events.","Campbell Street, Singleton",,15,0,15,0,67,574
n176,sir_vickz,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""lilford60"";s:4:""name"";s:14:""louise Nichols"";s:2:""id"";i:1320102848;s:6:""id_str"";s:10:""1320102848"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:13;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""SingletonArgus"";s:4:""name"";s:19:""The Singleton Argus"";s:2:""id"";i:384584692;s:6:""id_str"";s:9:""384584692"";s:7:""indices"";a:2:{i:0;i:121;i:1;i:136;}}}",333382653,12235,1593,1834,2011-07-11 09:11:00,“Noisy objector” as per NSW Minerals Council. Rural Generalist. GP Obstetrician. Clean air and safe climate advocate. https://t.co/Fn92TIMZse he/him/his,,,0,1,1,0,292,574
n177,job_daughter,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",1053493369018638336,30875,951,552,2018-10-19 23:49:26,Educator,Melbourne,,0,0,0,117,293,101
n178,scooterbodgie,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",2962112305,57953,2179,1191,2015-01-06 23:30:50,Ageing outlaw scooter gang member and subversive bodgie who always keeps to the left.  Privileged to live on Wulgurukaba country.,Magnetic Island,,0,0,0,118,294,102
n179,msmwatchdog2013,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",1315921093,723440,19346,17821,2013-03-30 02:48:17,Fact checking is everybody's business.  🌲🌏🌲,Australia,,0,0,0,119,295,103
n180,jethro_the_cat,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",1786495441,14604,163,77,2013-09-07 19:29:48,I watch Andrew Cuomo and Asa Hutchinson regularly. I am over Covid. I wear a mask.,,,0,0,0,120,296,104
n181,mrcsandds,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""nickschadegg"";s:4:""name"";s:13:""Nick Schadegg"";s:2:""id"";i:1700487464;s:6:""id_str"";s:10:""1700487464"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",864236161,107159,1010,911,2012-10-06 02:24:05,Nice slacks Shiny shoes,"Sydney ",,0,0,0,121,297,105
n182,closecurtain,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",2242823880,30670,924,661,2013-12-12 14:34:04,"Take off those Blinkers to see Your Masters  #OpenSource #EDU #Privacy #FreeSpeech   RT's are endorsements ""Batshit Crazy"" enjoy what is left of your Freedom","Spaceship Earth, OZ",,0,0,0,122,298,106
n183,giacomoarnott,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""KateRWashington"";s:4:""name"";s:18:""Kate Washington MP"";s:2:""id"";i:2380223436;s:6:""id_str"";s:10:""2380223436"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",391178772,238,2126,893,2011-10-15 01:16:44,"Councillor at Port Stephens Council. I put out fires. Join your union. All views are my own, not that of my employers, RT=\=endorsement etc etc etc","Raymond Terrace, New South Wales",,0,0,0,123,299,107
n184,_marching_ents_,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",850710096032092160,12276,341,242,2017-04-08 10:01:07,bad at maths,Wilder West Australia,,0,0,0,124,300,108
n185,seanbradbery,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""nickschadegg"";s:4:""name"";s:13:""Nick Schadegg"";s:2:""id"";i:1700487464;s:6:""id_str"";s:10:""1700487464"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",311856115,83766,9576,11067,2011-06-06 01:21:56,"“Apparently people don't like the truth, but I do like it; I like it because it upsets a lot of people..."" Lemmy  Ngunnawal land. #BLM  *See avatar for message.","Born to Lose, Live to Win",,0,0,0,125,301,109
n186,seantheprawntw,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",217316376,9754,813,349,2010-11-19 00:04:21,"designer, maker, ranter. a background of fashion & costume design, pattern making & construction. a love of printmaking & natural textiles + dyeing.",australia,,0,0,0,126,302,110
n187,puneethmv,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""Zac_Hollis_"";s:4:""name"";s:10:""Zac Hollis"";s:2:""id"";i:1123174332866416640;s:6:""id_str"";s:19:""1123174332866416640"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:12;}}}",117059492,17,76,23,2010-02-24 07:05:25,,,,0,1,1,127,304,111
n188,gaiandrew,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""Utopiana"";s:4:""name"";s:14:""Celeste Liddle"";s:2:""id"";i:9950542;s:6:""id_str"";s:7:""9950542"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:12;}}}",1277377988191911936,22,21,6,2020-06-28 19:07:53,Co-founder of the South Sudanese-Australian Academic Society,,,0,0,0,128,305,112
n189,itmiller_ian,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""ARCIAorg"";s:4:""name"";s:5:""ARCIA"";s:2:""id"";i:3255163453;s:6:""id_str"";s:10:""3255163453"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:12;}}}",3262841246,969,89,222,2015-06-30 23:44:43,Executive Officer of ARCIA - @ARCIAorg - Also an independent radio communications consultant,,,0,0,0,129,306,113
n190,zonepatroller,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""nickschadegg"";s:4:""name"";s:13:""Nick Schadegg"";s:2:""id"";i:1700487464;s:6:""id_str"";s:10:""1700487464"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",945783348906967040,92586,1753,867,2017-12-26 17:28:16,Into things and stuff,,,0,0,0,130,307,114
n191,kbeefsho,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""tafebadghaish"";s:4:""name"";s:9:""Älva ♡"";s:2:""id"";i:1154015836836978688;s:6:""id_str"";s:19:""1154015836836978688"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:14;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""notf4rida"";s:4:""name"";s:13:""Næça Yæço"";s:2:""id"";i:48455759;s:6:""id_str"";s:8:""48455759"";s:7:""indices"";a:2:{i:0;i:15;i:1;i:25;}}}",4275223036,1039,271,166,2015-11-25 09:13:21,1st year medical student at AU | Professional snail | I write web novels,Kingdom of Saudi Arabia,,0,2,2,19,309,115
n192,snowwhiteyoyo,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",3395553028,19148,379,158,2015-07-30 08:43:25,,"Victoria, Australia",,0,0,0,131,310,116
n193,edwellham,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""ellymelly"";s:4:""name"";s:18:""Alexandra Marshall"";s:2:""id"";i:39002335;s:6:""id_str"";s:8:""39002335"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:10;}}}",2884776675,30791,2572,1204,2014-11-19 16:26:34,"""..and maddest of all: to see life as it is, and not as it should be!”  Don Quixote     Engineer, Research Scientist, Management Consultant, Dad, Husband, Human",,,0,3,3,107,313,117
n194,narelleford,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",464458913,292874,4564,3933,2012-01-15 02:43:05,I’m a retired teacher who doesn’t quite understand the meaning of ‘retired’. Supporting The Brumbies since their first game.,"Canberra, Australia",,0,0,0,132,314,118
n195,kazwaz78,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",1590638192,41926,1442,728,2013-07-13 05:54:02,"Rocket ship builder, awesome music lover, animal devotee and British comedy obsessor",,,0,0,0,133,315,119
n196,flogwarrior,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""politicaltragic"";s:4:""name"";s:20:""💧Political Tragic"";s:2:""id"";i:62628195;s:6:""id_str"";s:8:""62628195"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""LiberalAus"";s:4:""name"";s:13:""Liberal Party"";s:2:""id"";i:28739612;s:6:""id_str"";s:8:""28739612"";s:7:""indices"";a:2:{i:0;i:29;i:1;i:40;}}}",2725445988,124829,2595,3342,2014-08-12 01:18:16,Shouty Sweary Atheist.  Zero tolerance for God-botherers of any variety & anyone practicing their arseholery on others. Put LNP where they put you .Last,Living on Ramindjeri land,,0,1,1,0,317,566
n197,mikerdot,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""ShoebridgeMLC"";s:4:""name"";s:16:""David Shoebridge"";s:2:""id"";i:55117013;s:6:""id_str"";s:8:""55117013"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",2899814167,49121,499,1268,2014-11-14 18:27:13,"Community, environment, heritage, public land, public education, equity and equality, lifelong learning and renewable energy. #OurABC #PublicEducation",WulworraJeung Cammeraygal Land,,0,0,0,134,318,120
n198,skippinggirl1,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""VicTrainAwards"";s:4:""name"";s:15:""@VicTrainAwards"";s:2:""id"";i:1229228931481403392;s:6:""id_str"";s:19:""1229228931481403392"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}}",466214990,4319,268,91,2012-01-17 00:18:30,"Director (Government) Major and Ministerial Events, Protocol & International Guest Relations; Creative Director & Marketing Specialist",FB: Skipping Girl Productions,,0,0,0,135,319,121
n199,juiia_0,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""nickschadegg"";s:4:""name"";s:13:""Nick Schadegg"";s:2:""id"";i:1700487464;s:6:""id_str"";s:10:""1700487464"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",347883924,281932,1362,2152,2011-08-03 10:35:44,have a look at the headlock here,"Sydney, New South Wales",,0,0,0,136,320,122
n200,stephenwoots,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""ShoebridgeMLC"";s:4:""name"";s:16:""David Shoebridge"";s:2:""id"";i:55117013;s:6:""id_str"";s:8:""55117013"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:14;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:15;i:1;i:29;}}}",960143858024595456,39213,1083,1495,2018-02-04 08:31:49,Boring ordinary. Happy dad. Solar powered. Tree hugger. EVs. Native plants and animals esp birds. Not enough cycling (recumbent). Many musics!,"Straya ",,0,2,2,0,321,588
n201,robertjohnhenr3,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",855280331687055360,80272,217,932,2017-04-21 00:41:36,,"Brisbane, Queensland",,0,0,0,137,322,123
n202,newcastleherald,,true,a:0:{},125211600,65703,771,30852,2010-03-21 22:39:40,"The latest news from the Newcastle Herald, the Hunter's best source for news and sport in print and online.","Newcastle, Australia",1,2,0,2,0,323,469
n203,gdixon1977,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""ShoebridgeMLC"";s:4:""name"";s:16:""David Shoebridge"";s:2:""id"";i:55117013;s:6:""id_str"";s:8:""55117013"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",978768111825387520,71208,5547,5596,2018-03-27 18:57:57,View from the Milky Way. Democratic Socialism. Gunggari-Mandandanji-Kooma Country https://t.co/KZdzcnj5hI https://t.co/LQ7yfdLwY6 No DMs,Australia,,0,1,1,0,324,566
n204,eilishcateyes,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",2415539425,42719,1028,757,2014-03-28 03:16:17,,Somewhere over the rainbow,,0,0,0,138,325,124
n205,markgoudkamp,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""AGavrielatos"";s:4:""name"";s:18:""Angelo Gavrielatos"";s:2:""id"";i:1649067530;s:6:""id_str"";s:10:""1649067530"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",16903878,4956,1039,963,2008-10-22 07:34:29,"Refugee activist, ESL teacher, unionist, socialist, and lover of film, food, frothy beverages & surf.",Sydney,,0,1,1,0,326,588
n206,bigtickhk,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""Trevor8Hobbs"";s:4:""name"";s:12:""Trevor Hobbs"";s:2:""id"";i:97777729;s:6:""id_str"";s:8:""97777729"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",2836703082,441067,28778,29228,2014-10-01 10:10:28,Formally Big Tick Productions this is now my personal page as I have shut down the business and returned to Australia.,"Sydney, New South Wales",,0,0,0,139,327,125
n207,tonybotham,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",1314483801846771712,11993,128,103,2020-10-09 04:32:43,"From WA.  What starts with O, and ends with nions, and makes people cry. Opinions. Let the tears begin...",,,0,0,0,140,328,126
n208,wokabaut_meri,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",308321267,67966,871,609,2011-05-31 02:20:20,Happiest with a backpack in the wilderness Love hills and the odd trip on 2 wheels Longterm Mac tragic Artist Designer Biodynamic Gardener Dog Trainer Poet,Oz & Worldwide Walkabout,,0,0,0,141,329,127
n209,swim_here_now,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""nickschadegg"";s:4:""name"";s:13:""Nick Schadegg"";s:2:""id"";i:1700487464;s:6:""id_str"";s:10:""1700487464"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",49596077,17819,1910,525,2009-06-22 06:52:29,"Queer Fijian on Gadigal Land, opinions are my own.","Warrang ",,0,0,0,142,330,128
n210,beges007,,true,a:0:{},373888316,165313,3177,1320,2011-09-15 06:35:53,Old fashioned guy trying to do his best! Ordinary Aussie Male,Sydney,,0,0,0,143,331,129
n211,malurussally,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFECampaign"";s:4:""name"";s:12:""TAFECampaign"";s:2:""id"";i:364598854;s:6:""id_str"";s:9:""364598854"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",2985110557,117097,3483,2730,2015-01-15 23:22:27,"🇦🇺I support action now to address the #ClimateEmergency🔥 #MDB💧& ongoing support of public libraries, public health, public education, public transport","Coonabarabran, New South Wales",,0,1,1,0,332,574
n212,amandama51,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}}",3267886777,17317,407,443,2015-07-04 02:51:36,"Gma, - writes paints sews. Believes in equality. Myasthenia Gravis, not much fun, doing the best I can.",,,0,0,0,144,333,130
n213,heatherstroud,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""egirrrlie"";s:4:""name"";s:40:""𝖊𝖌𝖎𝖗𝖗𝖗𝖑𝖎𝖊💧"";s:2:""id"";i:17114432;s:6:""id_str"";s:8:""17114432"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:13;}}}",11885662,29619,603,195,2008-01-05 15:25:43,,Australia,,0,0,0,145,334,131
n214,suewhit02414019,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""egirrrlie"";s:4:""name"";s:40:""𝖊𝖌𝖎𝖗𝖗𝖗𝖑𝖎𝖊💧"";s:2:""id"";i:17114432;s:6:""id_str"";s:8:""17114432"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:13;}}}",1012560007819169792,6383,113,80,2018-06-29 00:54:53,"Mother, wife, daughter, sister, aunt, grandmother, apostrophe lover when used correctly....","Melbourne, Victoria",,0,1,1,0,335,469
n215,kerryannsmith1,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",290920331,294212,2379,1220,2011-05-01 01:15:41,I sometimes retweet because I can’t believe that some folk are so ridiculous. Most times I tweet because I’m interested. Go Power and Maggies!,"South Australia, Australia",,0,0,0,146,336,132
n216,libliars,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""michaelcollins"";s:4:""name"";s:14:""michaelcollins"";s:2:""id"";i:13808562;s:6:""id_str"";s:8:""13808562"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""YouTube"";s:4:""name"";s:7:""YouTube"";s:2:""id"";i:10228272;s:6:""id_str"";s:8:""10228272"";s:7:""indices"";a:2:{i:0;i:122;i:1;i:130;}}}",983712571,51048,2338,2364,2012-12-01 21:01:11,"When Injustice becomes Law,   Resistance becomes Duty","Living on Darkinjung land ",,1,1,2,0,337,469
n217,lordfauntelroy,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""unionsnsw"";s:4:""name"";s:10:""Unions NSW"";s:2:""id"";i:188136549;s:6:""id_str"";s:9:""188136549"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:13;}}}",2783540131,3921,198,73,2014-09-01 01:03:26,,,,0,1,1,0,338,588
n218,tilly64,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""ShoebridgeMLC"";s:4:""name"";s:16:""David Shoebridge"";s:2:""id"";i:55117013;s:6:""id_str"";s:8:""55117013"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",72160503,160334,3448,3819,2009-09-06 20:22:32,"living on Bidjigal and Gadigal lands in Randwick . Lover of trees, wildlife and ocean. #climateemergency",Sydney,,0,0,0,147,339,133
n219,tinaasmith123,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",2792854656,730,89,27,2014-09-05 21:06:16,"Lefty unionist, love my job, trying not to give up on a shitty situation on a dying planet. My comments and views are my own.",,,0,0,0,148,340,134
n220,belltowertimes,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""BellTowerTimes"";s:4:""name"";s:20:""The Bell Tower Times"";s:2:""id"";i:3004178958;s:6:""id_str"";s:10:""3004178958"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:18;}}}",3004178958,17717,862,12381,2015-01-30 21:59:21,Zesty news served fresh,Perth,,1,0,1,82,226,135
n221,aceventsruth,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",2926206806,58882,392,436,2014-12-10 18:28:41,,,,0,0,0,149,341,136
n222,goulburn1,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",2397121484,38965,508,331,2014-03-18 22:35:50,,,,0,1,1,0,342,554
n223,pg0268,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""jihaddibmp"";s:4:""name"";s:12:""Jihad Dib MP"";s:2:""id"";i:3123674845;s:6:""id_str"";s:10:""3123674845"";s:7:""indices"";a:2:{i:0;i:104;i:1;i:115;}}}",1123865897960185860,74647,1538,842,2019-05-02 04:24:45,Living on Kuarna land,Australia,,0,3,3,0,343,531
n224,pammieoz,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",257028825,287919,4994,3433,2011-02-24 10:35:00,Wife and Nanna of Four Beautiful Girls ..Trying to keep up with technology and keeping an open mind. Smile always it confuses people.," Runnymede VIC 3559",,0,0,0,150,344,137
