Id,Label,timeset,0,1,2,3,4,5,6,7,8,9,indegree,outdegree,Degree,modularity_class,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub
n479,jodimckaymp,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",2495851202,6650,657,26766,2014-05-15 03:21:35,NSW Labor Leader and Member for Strathfield.,Strathfield,1,67,1,68,6,67,1,68,0,0,0,0,0.202703,0
n480,laikalooi,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""TAFEdefender"";s:4:""name"";s:5:""Kathy"";s:2:""id"";i:163412567;s:6:""id_str"";s:9:""163412567"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}}",1212943906586808320,8239,1429,576,2020-01-02 22:49:12,Teach music. Read a lot. Should have learnt about Economics but was busy practicing. Trying to catch up now. That's basically it.,,,0,2,2,8,0,2,2,4,0.44335,0.465741,0,0,0.020534
n481,jac92207304,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",1248772656435871744,16191,278,330,2020-04-10 20:40:20,"unique, unionist. lefty, sewer rat, collector of memes.",,,3,1,4,9,3,1,4,1,1,1,2,0.01765,0.010009
n482,johnamuir,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",203232961,86106,738,667,2010-10-15 16:42:50,"Somebody who loves good science, but hates social injustice, environmental vandalism and government inaction.","Nowra, Australia",,0,1,1,6,0,1,1,1,1,1,0,0,0.010009
n484,butterf66451839,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""arthurdeigh"";s:4:""name"";s:11:""Arthur King"";s:2:""id"";i:142268962;s:6:""id_str"";s:9:""142268962"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:12;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:5:""QandA"";s:4:""name"";s:5:""QandA"";s:2:""id"";i:16213404;s:6:""id_str"";s:8:""16213404"";s:7:""indices"";a:2:{i:0;i:13;i:1;i:19;}}}",1362722433342443522,135,39,6,2021-02-19 06:15:43,Awesome hospitality professional,"Melbourne, Victoria",,0,2,2,11,0,2,2,1,1,1,0,0,0.001747
n486,jrehnj,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",2386229700,346908,4998,3846,2014-03-12 23:20:18,Living Australia's real-life replication of the Stanford Experiment. We are the guards; Asylum Seekers the prisoners.,"Adelaide Hills, SA",,0,1,1,6,0,1,1,1,1,1,0,0,0.010009
n488,dellki2,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",3067160718,84934,662,656,2015-03-07 17:42:00,,,,0,1,1,6,0,1,1,1,1,1,0,0,0.010009
n490,davidbewart,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",58974496,896691,18340,19727,2009-07-21 20:25:15,"jazz musician ,trumpet  , biker, ALP member . Australia 🎺 #invyhornjam band",Australia,,0,1,1,6,0,1,1,1,1,1,0,0,0.010009
n491,justjoolz01,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",814697907949449216,38345,875,525,2016-12-30 00:01:32,History buff. Enraged by injustice and bullies. Animal lover and protector.,"Sydney, New South Wales",,0,1,1,6,0,1,1,1,1,1,0,0,0.010009
n492,judy_gresham,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",1081770803815800833,14783,1848,305,2019-01-05 23:33:52,,,,0,1,1,6,0,1,1,1,1,1,0,0,0.010009
n495,judetomyfriends,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",827043384518856707,208583,873,2054,2017-02-02 01:38:03,,"Gold Coast, Queensland",,0,1,1,6,0,1,1,1,1,1,0,0,0.010009
n496,bigtoes44,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""fromthewonni"";s:4:""name"";s:7:""Maureen"";s:2:""id"";i:1155417555915272192;s:6:""id_str"";s:19:""1155417555915272192"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:16;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""judithajames11"";s:4:""name"";s:12:""Judith James"";s:2:""id"";i:742769376277843972;s:6:""id_str"";s:18:""742769376277843972"";s:7:""indices"";a:2:{i:0;i:18;i:1;i:33;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""northway_debbie"";s:4:""name"";s:26:""🕯DebbieN Credible Woman"";s:2:""id"";i:1897328731;s:6:""id_str"";s:10:""1897328731"";s:7:""indices"";a:2:{i:0;i:34;i:1;i:50;}}}",2853755257,168617,742,900,2014-10-12 22:04:24,"Cats, politics and #gotiges","Melbourne, Victoria",,0,3,3,12,0,3,3,2,0.615385,0.6875,0,0,0.01288
n500,jimwils92190042,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",1054966110641119233,50455,144,689,2018-10-24 01:21:35,"Passionate about honesty, integrity and inequality. A fair go for all Australians.",Australia,,0,1,1,6,0,1,1,1,1,1,0,0,0.010009
n501,zanzibar197,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:14;}}}",1669053787,307,62,12,2013-08-13 19:53:57,Bibliothequer. Genießer.,NSW Australia,,0,1,1,8,0,1,1,4,0.428571,0.449074,0,0,0.010903
n502,aussiebemused,,true,"a:5:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""rlong62"";s:4:""name"";s:11:""Robert Long"";s:2:""id"";i:265941093;s:6:""id_str"";s:9:""265941093"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:11;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""VocEdAustralia"";s:4:""name"";s:14:""VocEdAustralia"";s:2:""id"";i:731898637;s:6:""id_str"";s:9:""731898637"";s:7:""indices"";a:2:{i:0;i:13;i:1;i:28;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:6:""Google"";s:4:""name"";s:6:""Google"";s:2:""id"";i:20536157;s:6:""id_str"";s:8:""20536157"";s:7:""indices"";a:2:{i:0;i:29;i:1;i:36;}}i:3;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""NSWNationals"";s:4:""name"";s:13:""NSW Nationals"";s:2:""id"";i:380034300;s:6:""id_str"";s:9:""380034300"";s:7:""indices"";a:2:{i:0;i:49;i:1;i:62;}}i:4;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""JohnBarilaroMP"";s:4:""name"";s:16:""John Barilaro MP"";s:2:""id"";i:137263102;s:6:""id_str"";s:9:""137263102"";s:7:""indices"";a:2:{i:0;i:74;i:1;i:89;}}}",1238849630512640000,3472,256,187,2020-03-14 11:29:37,"Because you can do something, doesn’t mean you should.Unless it’s baiting/ hunting trolls.",,,0,4,4,8,0,4,4,1,1,1,0,0,0.028166
n503,axel_rants,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""asherxmusic"";s:4:""name"";s:7:""Asher X"";s:2:""id"";i:279342354;s:6:""id_str"";s:9:""279342354"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:12;}}}",1173153475556864002,7102,623,243,2019-09-15 04:36:16,Tweets: Sport 🏈 Politics 🤬 Crypto 🏦 Frenchie Dad. Proud Uncle. BBus(UTS) & GradCertFinPlan. Bookkeeper & Author. Sea Eagles & Brumbies Member.,Canberra,,0,1,1,7,0,1,1,1,1,1,0,0,0.000008
n504,navibeethe43rd,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""beingbuzzy"";s:4:""name"";s:11:""Bianca 🐝"";s:2:""id"";i:758980237312962562;s:6:""id_str"";s:18:""758980237312962562"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:11;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""asherxmusic"";s:4:""name"";s:7:""Asher X"";s:2:""id"";i:279342354;s:6:""id_str"";s:9:""279342354"";s:7:""indices"";a:2:{i:0;i:12;i:1;i:24;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""AnthonyCole68"";s:4:""name"";s:12:""Order No.227"";s:2:""id"";i:2837205452;s:6:""id_str"";s:10:""2837205452"";s:7:""indices"";a:2:{i:0;i:25;i:1;i:39;}}}",825576634040279040,73214,693,652,2017-01-29 00:29:42,Blogger and writer. Refugee rights. She/her,"Sydney, New South Wales",,0,3,3,7,0,3,3,1,1,1,0,0,0.000008
n507,maudefealy,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""nbnnews"";s:4:""name"";s:8:""NBN News"";s:2:""id"";i:17332980;s:6:""id_str"";s:8:""17332980"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:8;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:14:""_Madison_Scott"";s:4:""name"";s:13:""Madison Scott"";s:2:""id"";i:3158512536;s:6:""id_str"";s:10:""3158512536"";s:7:""indices"";a:2:{i:0;i:9;i:1;i:24;}}}",822764326461112320,800,251,31,2017-01-21 06:14:36,born to be mild,Australia,,0,2,2,6,0,2,2,1,1,1,0,0,0.001724
n509,annesamuelson,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:14;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:9:""FatherBob"";s:4:""name"";s:9:""FatherBob"";s:2:""id"";i:9560992;s:6:""id_str"";s:7:""9560992"";s:7:""indices"";a:2:{i:0;i:15;i:1;i:25;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:12:""NSWNationals"";s:4:""name"";s:13:""NSW Nationals"";s:2:""id"";i:380034300;s:6:""id_str"";s:9:""380034300"";s:7:""indices"";a:2:{i:0;i:26;i:1;i:39;}}}",28779204,1277,484,88,2009-04-04 07:45:07,"Bit of a political junkie, sleep a fav pastime, wearer of comfortable shoes. Black lives matter. Opinions are my own.",Sydney,,0,3,3,2,0,3,3,4,0.432692,0.460185,0,0,0.024617
n511,judithajames11,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",742769376277843972,8165,1798,1161,2016-06-14 13:23:14,Public Education passionate - Life Member PPA. Social Justice. Once thought Australia egalitarian! Now? Sing in choirs and nursing homes. Not ending up in one!,"New South Wales, Australia",,18,4,22,12,18,4,22,1,1,1,52,0.111412,0.026702
n512,gteasts,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",3576597853,78049,2485,1602,2015-09-15 19:31:38,Animal lover. Wildlife Protection. Conservation. #SavetheKoala Roosters1908,,,0,2,2,6,0,2,2,1,1,1,0,0,0.011729
n513,susan_taylor07,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""moragwood73"";s:4:""name"";s:5:""Morag"";s:2:""id"";i:2718885698;s:6:""id_str"";s:10:""2718885698"";s:7:""indices"";a:2:{i:0;i:0;i:1;i:12;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""ElaineM11584892"";s:4:""name"";s:12:""Elaine McKay"";s:2:""id"";i:1150553499500814339;s:6:""id_str"";s:19:""1150553499500814339"";s:7:""indices"";a:2:{i:0;i:13;i:1;i:29;}}}",763993428539551744,9088,2464,701,2016-08-12 03:00:02,RN ageing/ population health education/ LTU/ PhD candidate/TAFE teacher/Political News/ retired Vic Health Dept Nurse Advisor / Authorised Officer,"NSW, Australia. Worimi land.  ",,0,2,2,12,0,2,2,3,0.45,0.537037,0,0,0.00639
n515,fernandolongooz,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""zanzibar197"";s:4:""name"";s:13:""Not happy Jan"";s:2:""id"";i:1669053787;s:6:""id_str"";s:10:""1669053787"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:17;i:1;i:31;}}}",2532678205,9704,2120,463,2014-05-29 09:30:37,Addicted to fair - no bullshit accepted. State your facts.,,,0,1,1,8,0,1,1,4,0.428571,0.449074,0,0,0.010903
n517,jboyded,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""zanzibar197"";s:4:""name"";s:13:""Not happy Jan"";s:2:""id"";i:1669053787;s:6:""id_str"";s:10:""1669053787"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:17;i:1;i:31;}}}",175339579,241934,663,3090,2010-08-06 05:49:26,"Educator, Writer, Coach, story-teller, facilitator, advocate,publisher, author, political junkie, deeply concerned human. https://t.co/xr2oHhL9L6",,,0,1,1,8,0,1,1,4,0.428571,0.449074,0,0,0.010903
n518,gatodelcheshire,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""zanzibar197"";s:4:""name"";s:13:""Not happy Jan"";s:2:""id"";i:1669053787;s:6:""id_str"";s:10:""1669053787"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:17;i:1;i:31;}}}",955216588679999489,15625,1344,725,2018-01-21 18:12:36,We need to listen to the science and act urgently on the climate crisis. End the fossil fuel economy. Stop pillaging the earth for $$$,"Gundaroo, New South Wales",,0,1,1,8,0,1,1,4,0.428571,0.449074,0,0,0.010903
n519,kayegreenleaf,,true,"a:3:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:7:""rlong62"";s:4:""name"";s:11:""Robert Long"";s:2:""id"";i:265941093;s:6:""id_str"";s:9:""265941093"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:11;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""GeoffLeeMP"";s:4:""name"";s:12:""Geoff Lee MP"";s:2:""id"";i:221570520;s:6:""id_str"";s:9:""221570520"";s:7:""indices"";a:2:{i:0;i:14;i:1;i:25;}}i:2;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""racing_nsw"";s:4:""name"";s:10:""Racing NSW"";s:2:""id"";i:56629956;s:6:""id_str"";s:8:""56629956"";s:7:""indices"";a:2:{i:0;i:77;i:1;i:88;}}}",39461440,80719,502,595,2009-05-12 04:38:12,,"Sydney, Australia",,0,5,5,2,0,5,5,4,0.436893,0.471296,0,0,0.043341
n540,dexcamer,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""zanzibar197"";s:4:""name"";s:13:""Not happy Jan"";s:2:""id"";i:1669053787;s:6:""id_str"";s:10:""1669053787"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:15;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:17;i:1;i:31;}}}",1494467113,6072,788,74,2013-06-08 22:22:17,much the same - retweets are of interest & not my opinion,"New South Wales, Australia",,0,1,1,8,0,1,1,4,0.428571,0.449074,0,0,0.010903
n541,phil_b7,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:15:""KateRWashington"";s:4:""name"";s:18:""Kate Washington MP"";s:2:""id"";i:2380223436;s:6:""id_str"";s:10:""2380223436"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:19;}}}",79062928,244457,3840,3631,2009-10-01 21:47:05,"PMO is star chamber of conservative political operatives. Execs from Crosby Textor, Lib Party, NewsCorp, Min Council. They command & control EVERYTHING",South East Queensland,,0,1,1,4,0,1,1,1,1,1,0,0,0.002617
n545,mimispins55,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",2885984394,7374,294,129,2014-11-01 04:32:49,,,,0,1,1,2,0,1,1,1,1,1,0,0,0.010267
n546,simpsubhswf,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""jihaddibmp"";s:4:""name"";s:12:""Jihad Dib MP"";s:2:""id"";i:3123674845;s:6:""id_str"";s:10:""3123674845"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}}",59019518,106117,1327,2394,2009-07-21 23:21:11,Sometimes I'm outraged sometimes I'm laughing. I live on Dharawal land but my ❤️belongs to Wiradjuri country. No religion please. #HughesDeservesBetter,"Sydney, New South Wales",,0,1,1,2,0,1,1,1,1,1,0,0,0.010267
n547,odees2,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",125911039,19052,1130,438,2010-03-24 03:07:02,"Aussie,🎨Artist, primarily encaustic and also acrylic artworks.",,,0,1,1,2,0,1,1,1,1,1,0,0,0.010267
n548,bec16807489,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""jihaddibmp"";s:4:""name"";s:12:""Jihad Dib MP"";s:2:""id"";i:3123674845;s:6:""id_str"";s:10:""3123674845"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:14;}}}",1346895272559841281,9736,768,211,2021-01-06 14:04:06,,"Melbourne, Victoria",,0,1,1,2,0,1,1,1,1,1,0,0,0.010267
n549,lilredandy,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",630031932,81970,1258,731,2012-07-08 02:06:29,👁,"Melbourne, Victoria",,0,1,1,2,0,1,1,1,1,1,0,0,0.010267
n551,addcount,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:11:""JodiMcKayMP"";s:4:""name"";s:10:""Jodi McKay"";s:2:""id"";i:2495851202;s:6:""id_str"";s:10:""2495851202"";s:7:""indices"";a:2:{i:0;i:20;i:1;i:32;}}}",306754622,122009,4999,4009,2011-05-28 07:39:23,"Have sat back, watched and listened. Have decided that no point whinging about 1%, LNP corruption and politician entitlements. This is where I have my say.","Mount Gambier, South Australia",,0,1,1,6,0,1,1,1,1,1,0,0,0.010009
n553,aflohm,,true,"a:2:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}i:1;O:8:""stdClass"":5:{s:11:""screen_name"";s:10:""jihaddibmp"";s:4:""name"";s:12:""Jihad Dib MP"";s:2:""id"";i:3123674845;s:6:""id_str"";s:10:""3123674845"";s:7:""indices"";a:2:{i:0;i:104;i:1;i:115;}}}",1746095910,2207,212,421,2013-09-07 07:53:54,"Senior Vice President, NSW Teachers Federation",,,0,1,1,2,0,1,1,1,1,1,0,0,0.009648
n554,yjltoo,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",266919237,42493,331,153,2011-03-15 21:27:52,,,,0,1,1,2,0,1,1,1,1,1,0,0,0.010267
n555,bronya91205340,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:13:""TAFEeducation"";s:4:""name"";s:11:""Adam Curlis"";s:2:""id"";i:2336306731;s:6:""id_str"";s:10:""2336306731"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:17;}}}",1197480474181943297,17105,691,283,2019-11-21 06:43:03,"Educator, sometime poet, art and drama tragic, History buff #home to Bilo","Sydney, New South Wales",,0,1,1,2,0,1,1,1,1,1,0,0,0.010267
n556,equityfair,,true,"a:1:{i:0;O:8:""stdClass"":5:{s:11:""screen_name"";s:8:""CourtRum"";s:4:""name"";s:14:""Rum Corp Rules"";s:2:""id"";i:1356818881063473157;s:6:""id_str"";s:19:""1356818881063473157"";s:7:""indices"";a:2:{i:0;i:3;i:1;i:12;}}}",1103721794643537921,16522,914,227,2019-03-07 13:19:16,"Comments posted are independent, personal views and opinions and in no way reflect the views of my employer. RTs are not necessarily endorsements.",,,0,4,4,2,0,4,4,4,0.434783,0.465741,0,0,0.040725
